Wall time,Step,Value
1655874950.3938546,933552,-19.0
1655876200.854922,941138,-19.0
1655876586.4569576,943467,-19.0
1655876770.5483766,944564,-20.0
1655876927.8439715,945509,-20.0
1655878201.4657662,953121,-19.0
1655878781.1297867,956592,-19.0
1655879397.4847655,960286,-18.0
1655880162.1297157,964851,-19.0
1655880612.665371,967549,-21.0
1655881111.6710632,970527,-17.0
1655882049.8646982,976113,-21.0
1655882595.9102402,979355,-19.0
1655883003.2013412,981782,-20.0
1655883317.0317245,983652,-20.0
1655883461.0585794,984502,-21.0
1655885638.318016,997504,-20.0
1655885785.7023933,998400,-20.0
1655886340.7953334,1001727,-20.0
1655887085.2071755,1006176,-18.0
1655887854.8821516,1010766,-20.0
1655888240.7851884,1013091,-19.0
1655888671.3376179,1015674,-18.0
1655889119.0007653,1018359,-18.0
1655889748.0082033,1022128,-18.0
1655890329.1714013,1025615,-17.0
1655890520.1869283,1026757,-19.0
1655890736.094371,1028049,-18.0
1655891168.4795477,1030634,-18.0
1655892131.065459,1036393,-20.0
1655892472.8986893,1038436,-21.0
1655892833.2430146,1040596,-20.0
1655894240.7830136,1049011,-20.0
1655894894.5964868,1052918,-20.0
1655895287.998178,1055260,-19.0
1655896538.250709,1062687,-19.0
1655896718.522362,1063754,-20.0
1655896872.8663886,1064668,-20.0
1655897068.009252,1065827,-19.0
1655897285.6186783,1067117,-18.0
1655897984.6496956,1071266,-21.0
1655898669.1186442,1075333,-20.0
1655900360.425874,1085405,-19.0
1655900667.7021043,1087205,-21.0
1655901095.6481256,1089700,-19.0
1655901477.3012419,1091975,-19.0
1655902091.554658,1095631,-19.0
1655902459.5555882,1097826,-18.0
1655902834.7503746,1100062,-20.0
1655902978.1434522,1100926,-20.0
1655903158.17008,1101992,-19.0
1655903345.587646,1103113,-21.0
1655903526.5381367,1104183,-19.0
1655904324.2117014,1108902,-17.0
1655904939.7225924,1112560,-21.0
1655905870.9338727,1118071,-20.0
1655906059.9401267,1119196,-20.0
1655906240.8775384,1120260,-21.0
1655907027.673405,1124923,-19.0
1655908302.4929774,1132499,-16.0
1655908671.5826845,1134707,-18.0
1655909054.6766877,1136995,-21.0
1655909247.561194,1138152,-20.0
1655909440.3190548,1139301,-19.0
1655910031.031931,1142865,-16.0
1655910458.7930546,1145435,-18.0
1655910806.7840974,1147540,-19.0
1655910999.8557498,1148703,-19.0
1655911450.558403,1151423,-18.0
1655912424.3021505,1157287,-20.0
1655912804.7465549,1159575,-20.0
1655913019.9138563,1160868,-16.0
1655913535.961795,1163973,-18.0
1655913705.5436778,1165000,-19.0
1655914138.9539125,1167589,-16.0
1655914339.9528491,1168795,-18.0
1655914828.7245107,1171722,-20.0
1655915123.6177213,1173480,-20.0
1655915517.0208447,1175832,-18.0
1655916066.7989647,1179114,-21.0
1655917368.011927,1186865,-20.0
1655918105.3491633,1191253,-19.0
1655918288.07697,1192340,-20.0
1655918515.736673,1193704,-18.0
1655920583.240328,1205960,-20.0
1655920974.4351542,1208276,-20.0
1655921561.1796446,1211762,-18.0
1655922698.5564263,1218514,-18.0
1655922889.7687922,1219650,-19.0
1655923326.422838,1222260,-20.0
1655923541.7422497,1223544,-18.0
1655923758.4979937,1224834,-18.0
1655924630.087595,1230035,-16.0
1655925013.5271444,1232327,-18.0
1655925380.6672268,1234521,-18.0
1655925956.86315,1237959,-18.0
1655926752.4670007,1242715,-19.0
1655926972.8156495,1244036,-20.0
1655927521.8537648,1247321,-20.0
1655928993.8403366,1256123,-20.0
1655929157.4552433,1257106,-20.0
1655929321.7756336,1258086,-20.0
1655930490.4773273,1265059,-20.0
1655931339.4579408,1270112,-21.0
1655932253.1159306,1275557,-18.0
1655932670.5787652,1278049,-19.0
1655933492.518754,1282957,-20.0
1655934136.1536794,1286785,-17.0
1655935380.5534177,1294183,-15.0
1655936533.0479689,1301072,-19.0
1655936924.3346424,1303407,-21.0
1655937537.814063,1307071,-17.0
1655937784.4058862,1308548,-19.0
1655937983.8952413,1309741,-18.0
1655938184.832168,1310943,-18.0
1655938634.0010533,1313630,-19.0
1655939124.241082,1316555,-16.0
1655939301.5670445,1317613,-20.0
1655939873.7074544,1321007,-19.0
1655940127.558511,1322520,-18.0
1655941378.8672404,1330054,-18.0
1655942210.0427077,1335048,-17.0
1655943175.083152,1340859,-18.0
1655943357.3515897,1341964,-20.0
1655943572.5147138,1343262,-18.0
1655944404.610068,1348292,-13.0
1655945063.5365257,1352247,-20.0
1655946057.13393,1358134,-19.0
1655946687.992424,1361840,-19.0
1655947796.3577676,1368361,-16.0
1655948021.756002,1369677,-19.0
1655948642.8266528,1373298,-19.0
1655949394.647187,1377738,-18.0
1655950325.3857403,1383230,-13.0
1655951572.862791,1390504,-18.0
1655952501.1888852,1395918,-20.0
1655952990.7046263,1398763,-17.0
1655953599.6388605,1402294,-18.0
1655953771.7068183,1403295,-20.0
1655954307.8095434,1406398,-17.0
1655956368.8858395,1415767,-15.0
1655959325.876148,1428643,-17.0
1655960151.6376476,1432270,-18.0
1655961706.1074445,1439064,-20.0
1655963276.9923131,1445931,-21.0
1655964340.0070133,1450590,-19.0
1655964644.4779868,1451934,-16.0
1655964936.8379009,1453241,-18.0
1655965174.1078575,1454288,-20.0
1655965396.5747228,1455293,-20.0
1655967303.0719059,1463755,-21.0
1655967513.2017732,1464694,-21.0
1655968777.5869496,1470405,-18.0
1655970529.6607144,1478380,-14.0
1655970765.4290767,1479451,-19.0
1655971713.197027,1483731,-20.0
1655972505.5167875,1487341,-17.0
1655973555.7329018,1492079,-20.0
1655978633.0954921,1517695,-17.0
1655979479.2371953,1522777,-16.0
1655981947.2944627,1537634,-15.0
1655983090.8379786,1544465,-16.0
1655983554.8164513,1547215,-17.0
1655983775.748249,1548541,-18.0
1655983961.0037432,1549635,-19.0
1655984190.2798457,1550993,-16.0
1655985957.8022304,1561443,-19.0
1655986497.5450718,1564637,-16.0
1655986709.5603762,1565885,-18.0
1655987355.8153863,1569700,-18.0
1655987901.7756205,1572910,-17.0
1655988132.992863,1574268,-17.0
1655988512.3908808,1576505,-19.0
1655988776.8475971,1578066,-18.0
1655991139.0301762,1592106,-18.0
1655991345.2280478,1593327,-19.0
1655991838.450233,1596229,-19.0
1655993435.458206,1605608,-19.0
1655994326.3716552,1610833,-20.0
1655994903.636946,1614221,-17.0
1655995585.0216298,1618220,-18.0
1655995835.171233,1619686,-16.0
1655996854.2319214,1625665,-19.0
1655997046.2719905,1626797,-19.0
1655997666.2831554,1630416,-19.0
1655999318.3567097,1640121,-19.0
1655999549.8484495,1641481,-17.0
1655999764.9763029,1642749,-18.0
1656000276.6046088,1645762,-16.0
1656000720.4065993,1648384,-17.0
1656000944.5596554,1649712,-18.0
1656003868.292884,1667152,-14.0
1656005283.2145278,1675714,-19.0
1656006018.3773084,1680166,-18.0
1656006234.4456606,1681470,-17.0
1656006868.3292184,1685307,-20.0
1656008569.0251434,1695445,-18.0
1656009396.482518,1700367,-16.0
1656009652.078472,1701896,-17.0
1656009902.023373,1703385,-18.0
1656012086.4900703,1716390,-17.0
1656012852.8723142,1720947,-15.0
1656013058.043439,1722187,-20.0
1656013524.2225046,1724995,-18.0
1656014154.724233,1728781,-19.0
1656014302.2679884,1729677,-20.0
1656014567.1861966,1731263,-16.0
1656015204.0652075,1735090,-16.0
1656016182.0819683,1740963,-15.0
1656017413.5203145,1748327,-16.0
1656019937.7245057,1763291,-13.0
1656020140.2058094,1764485,-19.0
1656020281.5853279,1765307,-21.0
1656021228.8615642,1770855,-15.0
1656021497.4153495,1772432,-15.0
1656021720.2040195,1773720,-17.0
1656023640.6989465,1785038,-17.0
1656026953.699457,1804503,-13.0
1656027767.4403439,1809219,-17.0
1656028819.8896942,1815287,-17.0
1656029971.49095,1821923,-13.0
1656030424.8540208,1824539,-16.0
1656031215.626739,1829076,-18.0
1656031485.1555736,1830597,-17.0
1656032888.0184903,1838671,-15.0
1656033163.4689116,1840269,-14.0
1656034199.211263,1846233,-17.0
1656034673.2393277,1848960,-18.0
1656035018.4007719,1850937,-13.0
1656035528.0388198,1853883,-16.0
1656037078.9627602,1862841,-17.0
1656038125.015749,1868887,-18.0
1656039222.977268,1875206,-16.0
1656040195.6534681,1880795,-15.0
1656040999.5383086,1885424,-16.0
1656041360.1772196,1887493,-18.0
1656043044.4830945,1897190,-14.0
1656043303.204501,1898675,-15.0
1656043565.009755,1900173,-16.0
1656043797.4872468,1901494,-16.0
1656045058.1272802,1908738,-15.0
1656045328.1553473,1910295,-17.0
1656045543.2545352,1911530,-20.0
1656047454.5621345,1922501,-15.0
1656047966.1556513,1925439,-18.0
1656048795.5773652,1930197,-16.0
