Wall time,Step,Value
1655868109.8162625,883521,-19.56999969482422
1655868290.734544,884597,-19.579999923706055
1655868646.1132636,886709,-19.559999465942383
1655868844.606382,887886,-19.559999465942383
1655870153.1000366,895627,-19.610000610351562
1655870328.7901373,896663,-19.600000381469727
1655870692.7376041,898815,-19.59000015258789
1655872006.5575814,906599,-19.530000686645508
1655872334.6528425,908547,-19.559999465942383
1655872500.9945605,909530,-19.559999465942383
1655872693.1537871,910654,-19.56999969482422
1655874058.4221854,918742,-19.520000457763672
1655874621.4896076,922086,-19.489999771118164
1655875189.8381996,925463,-19.510000228881836
1655875936.5531754,929888,-19.5
1655876510.884012,933302,-19.459999084472656
1655877069.0297523,936636,-19.5
1655877965.4329398,941975,-19.510000228881836
1655878514.9618766,945256,-19.520000457763672
1655878932.2254832,947731,-19.5
1655879266.6575606,949723,-19.510000228881836
1655879420.2365248,950635,-19.510000228881836
1655881333.7064712,961971,-19.469999313354492
1655881547.0872395,963243,-19.440000534057617
1655882056.1629846,966262,-19.43000030517578
1655882766.422131,970466,-19.469999313354492
1655883517.0882647,974930,-19.459999084472656
1655883835.43221,976817,-19.459999084472656
1655884236.6271415,979202,-19.5
1655884559.740716,981108,-19.5
1655885101.6019187,984315,-19.510000228881836
1655885629.7978628,987447,-19.5
1655885839.0194387,988690,-19.489999771118164
1655885995.9476614,989620,-19.489999771118164
1655886376.8815155,991873,-19.479999542236328
1655887279.1226268,997218,-19.450000762939453
1655887670.1961763,999522,-19.420000076293945
1655888100.631502,1002051,-19.399999618530273
1655889596.1782784,1010841,-19.350000381469727
1655890412.1797993,1015626,-19.290000915527344
1655890777.6086824,1017771,-19.299999237060547
1655892116.1737752,1025613,-19.270000457763672
1655892286.483606,1026613,-19.270000457763672
1655892484.4171233,1027781,-19.270000457763672
1655892646.6226995,1028740,-19.290000915527344
1655892818.0498152,1029757,-19.299999237060547
1655893536.9024904,1033985,-19.309999465942383
1655894070.6867564,1037124,-19.309999465942383
1655895954.096291,1048247,-19.309999465942383
1655896307.1843984,1050317,-19.31999969482422
1655896673.844362,1052486,-19.299999237060547
1655896994.106592,1054386,-19.34000015258789
1655897525.921724,1057528,-19.309999465942383
1655897867.376738,1059552,-19.290000915527344
1655898204.529174,1061551,-19.280000686645508
1655898390.5795887,1062654,-19.280000686645508
1655898564.3006978,1063684,-19.299999237060547
1655898817.0020096,1065182,-19.260000228881836
1655898974.996203,1066116,-19.260000228881836
1655899680.9077024,1070296,-19.299999237060547
1655900250.806038,1073681,-19.299999237060547
1655901140.4944012,1078882,-19.260000228881836
1655901291.8961408,1079783,-19.270000457763672
1655901457.2525122,1080764,-19.299999237060547
1655902144.7502344,1084846,-19.31999969482422
1655903460.2680798,1092632,-19.260000228881836
1655904175.4198937,1096878,-19.25
1655904334.9671316,1097823,-19.280000686645508
1655904560.12779,1099153,-19.25
1655905094.359404,1102325,-19.25
1655905382.93693,1104027,-19.280000686645508
1655905738.448431,1106139,-19.290000915527344
1655905896.6516867,1107079,-19.31999969482422
1655906268.2611837,1109292,-19.329999923706055
1655907558.860499,1116966,-19.350000381469727
1655907757.3232534,1118143,-19.360000610351562
1655908298.733581,1121354,-19.399999618530273
1655908550.3076653,1122844,-19.399999618530273
1655908941.1317263,1125173,-19.420000076293945
1655909157.398629,1126463,-19.399999618530273
1655909834.2832444,1130487,-19.350000381469727
1655910341.231654,1133504,-19.329999923706055
1655911267.4418616,1138999,-19.280000686645508
1655912633.9867873,1147117,-19.270000457763672
1655913450.933082,1151956,-19.229999542236328
1655913658.8709595,1153194,-19.229999542236328
1655913873.3203518,1154461,-19.229999542236328
1655915836.0178642,1166053,-19.06999969482422
1655916188.4034927,1168144,-19.1299991607666
1655916786.5153663,1171662,-19.110000610351562
1655917987.3880196,1178736,-19.15999984741211
1655918362.56818,1180936,-19.139999389648438
1655918516.159822,1181832,-19.149999618530273
1655918701.1302137,1182925,-19.139999389648438
1655919375.384132,1186908,-19.139999389648438
1655919739.606808,1189059,-19.1299991607666
1655920167.5773249,1191585,-19.1200008392334
1655920649.5095599,1194439,-19.1200008392334
1655921405.3624482,1198891,-19.100000381469727
1655921658.0320208,1200386,-19.110000610351562
1655922167.6481085,1203399,-19.09000015258789
1655923556.562826,1211590,-19.110000610351562
1655923719.6013415,1212553,-19.139999389648438
1655923971.924919,1214031,-19.100000381469727
1655925264.0145092,1221651,-19.059999465942383
1655925958.0472062,1225737,-19.06999969482422
1655926895.3524477,1231267,-19.09000015258789
1655927351.2866473,1233956,-19.06999969482422
1655928145.3741598,1238637,-19.06999969482422
1655928729.6200747,1242092,-19.1200008392334
1655929789.1600668,1248353,-19.15999984741211
1655930977.3360634,1255349,-19.170000076293945
1655931350.6698625,1257556,-19.149999618530273
1655932004.6313713,1261419,-19.149999618530273
1655932163.025954,1262351,-19.170000076293945
1655932366.9849484,1263539,-19.15999984741211
1655932593.9909437,1264879,-19.139999389648438
1655932929.9774864,1266855,-19.15999984741211
1655933329.5860813,1269200,-19.1299991607666
1655933531.1492856,1270392,-19.15999984741211
1655934260.2550728,1274676,-19.1299991607666
1655934447.7180715,1275770,-19.170000076293945
1655935634.3488617,1282742,-19.1200008392334
1655936394.6769786,1287208,-19.079999923706055
1655937377.080435,1293003,-19.06999969482422
1655937584.8005,1294231,-19.059999465942383
1655937775.1593075,1295350,-19.06999969482422
1655938491.7316124,1299574,-19.079999923706055
1655939074.4591436,1303014,-19.049999237060547
1655940088.2570477,1308932,-19.040000915527344
1655940735.3453453,1312747,-19.06999969482422
1655941688.8277495,1318365,-19.059999465942383
1655941954.092588,1319914,-19.010000228881836
1655942677.781711,1324172,-18.899999618530273
1655943608.2771688,1329691,-18.790000915527344
1655944465.9782138,1334785,-18.850000381469727
1655945525.6292725,1340990,-18.760000228881836
1655946590.3603246,1347142,-18.739999771118164
1655947000.406878,1349504,-18.709999084472656
1655947594.7052755,1352890,-18.709999084472656
1655947798.8683314,1354062,-18.719999313354492
1655949639.885241,1364723,-18.729999542236328
1655951605.8804624,1376067,-18.719999313354492
1655952162.482567,1379287,-18.75
1655953261.0832424,1385604,-18.739999771118164
1655954561.0594687,1393091,-18.780000686645508
1655955756.5090523,1398298,-18.739999771118164
1655956034.1740403,1399501,-18.760000228881836
1655956264.8543758,1400519,-18.799999237060547
1655956557.0017948,1401845,-18.790000915527344
1655956854.7393796,1403153,-18.780000686645508
1655958748.4283297,1411376,-18.729999542236328
1655958993.9607227,1412446,-18.719999313354492
1655960093.2038643,1417225,-18.68000030517578
1655961746.6888871,1424371,-18.68000030517578
1655963013.8715901,1429865,-18.600000381469727
1655963997.6820905,1434172,-18.56999969482422
1655965173.7152798,1439314,-18.510000228881836
1655970997.8344126,1465070,-18.479999542236328
1655972068.7742674,1469762,-18.469999313354492
1655975251.6026015,1483688,-18.280000686645508
1655976728.700224,1490244,-18.219999313354492
1655977196.1786087,1492742,-18.18000030517578
1655977417.2637541,1494035,-18.170000076293945
1655977563.4431276,1494887,-18.190000534057617
1655977735.2368293,1495901,-18.190000534057617
1655979504.1140435,1506187,-18.149999618530273
1655979916.5674865,1508590,-18.1299991607666
1655980880.2220728,1514189,-18.040000915527344
1655981283.3765688,1516550,-18.059999465942383
1655981512.1268177,1517891,-18.040000915527344
1655981988.5680363,1520685,-18.010000228881836
1655982209.9797854,1521983,-18.040000915527344
1655985098.3573136,1538752,-17.790000915527344
1655985319.8033912,1540039,-17.799999237060547
1655985741.2452328,1542459,-17.770000457763672
1655987343.2572274,1551751,-17.700000762939453
1655988159.1605697,1556500,-17.6299991607666
1655988835.2733655,1560410,-17.639999389648438
1655989814.1818612,1566169,-17.639999389648438
1655990707.525521,1571425,-17.639999389648438
1655990922.0338259,1572685,-17.649999618530273
1655991579.1149242,1576518,-17.719999313354492
1655993070.7413173,1585144,-17.799999237060547
1655993323.0721078,1586594,-17.770000457763672
1655993527.6514306,1587772,-17.790000915527344
1655994022.2900167,1590621,-17.75
1655994682.4071255,1594419,-17.739999771118164
1655997390.9940934,1610037,-17.709999084472656
1655998816.610236,1618265,-17.719999313354492
1655999555.5264637,1622512,-17.690000534057617
1655999734.1085606,1623541,-17.68000030517578
1656000499.1032865,1627944,-17.559999465942383
1656002073.1230571,1637073,-17.450000762939453
1656002762.2188854,1641082,-17.399999618530273
1656002933.1813273,1642080,-17.440000534057617
1656005117.9770174,1654996,-17.40999984741211
1656005790.8906517,1658988,-17.399999618530273
1656006053.0770783,1660541,-17.420000076293945
1656006446.4798155,1662887,-17.440000534057617
1656007144.0588734,1667003,-17.489999771118164
1656007350.9981678,1668229,-17.510000228881836
1656007542.5730698,1669357,-17.540000915527344
1656008298.086564,1673749,-17.510000228881836
1656009127.3745604,1678574,-17.530000686645508
1656010268.9845295,1685287,-17.489999771118164
1656012472.7662854,1698226,-17.489999771118164
1656012743.7041597,1699799,-17.440000534057617
1656012959.9647405,1701084,-17.450000762939453
1656013792.7035446,1706026,-17.40999984741211
1656014018.031938,1707355,-17.43000030517578
1656014211.186413,1708503,-17.40999984741211
1656015950.2455583,1718819,-17.360000610351562
1656019266.4164104,1738498,-17.469999313354492
1656020184.4520924,1743875,-17.3799991607666
1656021213.68754,1749902,-17.3799991607666
1656021679.8199708,1752612,-17.399999618530273
1656022370.620088,1756641,-17.420000076293945
1656022553.428113,1757704,-17.469999313354492
1656023780.9586637,1764843,-17.440000534057617
1656024011.3455768,1766184,-17.440000534057617
1656024917.3443327,1771460,-17.540000915527344
1656025625.6905339,1775563,-17.489999771118164
1656026056.907068,1778050,-17.489999771118164
1656027448.8123157,1786013,-17.549999237060547
1656028314.3392763,1790965,-17.559999465942383
1656029255.0020704,1796340,-17.540000915527344
1656030133.9872677,1801345,-17.510000228881836
1656030844.375668,1805406,-17.530000686645508
1656031301.595422,1808016,-17.540000915527344
1656032815.3730297,1816688,-17.469999313354492
1656033088.948572,1818261,-17.450000762939453
1656033274.0120082,1819321,-17.459999084472656
1656033473.534033,1820465,-17.5
1656034569.1498442,1826731,-17.489999771118164
1656034763.7526934,1827842,-17.489999771118164
1656035060.1655529,1829538,-17.420000076293945
1656036630.0910246,1838534,-17.489999771118164
1656037129.1488369,1841387,-17.520000457763672
1656037825.4999225,1845377,-17.479999542236328
1656038215.9386988,1847614,-17.459999084472656
1656038431.7347693,1848846,-17.450000762939453
1656038667.6061301,1850196,-17.469999313354492
1656038915.609387,1851617,-17.459999084472656
1656040290.2458498,1859461,-17.399999618530273
1656041217.8277764,1864733,-17.40999984741211
1656041451.19655,1866062,-17.3799991607666
1656041650.693159,1867201,-17.399999618530273
1656041947.926813,1868879,-17.3700008392334
1656043098.5267446,1875458,-17.399999618530273
1656045078.4957445,1886766,-17.389999389648438
1656045264.9881487,1887835,-17.389999389648438
1656046186.1617274,1893094,-17.3700008392334
1656046693.7410512,1896003,-17.34000015258789
1656048115.9370372,1904104,-17.25
1656048821.257308,1908117,-17.239999771118164
1656049025.7434244,1909278,-17.25
1656051657.7894952,1924201,-17.110000610351562
1656054103.5625384,1938040,-17.059999465942383
1656054644.2017784,1941103,-17.040000915527344
1656055336.1114242,1945037,-17.030000686645508
1656056208.9610639,1950004,-17.110000610351562
1656056385.183895,1951011,-17.149999618530273
1656056573.377611,1952088,-17.170000076293945
1656057297.2060392,1956204,-17.09000015258789
1656058083.1655617,1960688,-17.079999923706055
1656059060.8655567,1966264,-17.1200008392334
1656060032.6899147,1971787,-16.979999542236328
1656060412.1979153,1973955,-17.030000686645508
1656062434.5930738,1985675,-16.899999618530273
1656064666.5528145,1998738,-16.760000228881836
1656065718.9462612,2004884,-16.68000030517578
1656066426.656553,2008996,-16.670000076293945
1656066641.9456468,2010255,-16.670000076293945
1656067056.844585,2012675,-16.68000030517578
1656067280.9416387,2013981,-16.68000030517578
1656067700.7551248,2016442,-16.709999084472656
1656068844.5447829,2023148,-16.649999618530273
1656069370.520042,2026224,-16.6299991607666
1656071336.3662329,2037736,-16.489999771118164
1656071820.3947773,2040563,-16.559999465942383
1656072104.2208762,2042199,-16.56999969482422
1656072992.5019927,2047385,-16.469999313354492
1656075181.1329412,2060127,-16.459999084472656
1656076499.105236,2067801,-16.459999084472656
1656076858.363719,2069896,-16.399999618530273
1656077060.2703536,2071076,-16.43000030517578
1656078397.3331418,2078859,-16.389999389648438
1656078942.0809417,2082030,-16.299999237060547
1656080536.0539093,2091210,-16.280000686645508
1656081304.636829,2095633,-16.260000228881836
1656081565.8354607,2097126,-16.25
1656082034.686982,2099806,-16.190000534057617
1656082471.3059776,2102295,-16.190000534057617
1656082920.4756718,2104868,-16.219999313354492
1656084176.988707,2112073,-16.25
1656085161.4276354,2117716,-16.219999313354492
1656085919.932846,2122050,-16.190000534057617
1656087467.884323,2130900,-16.299999237060547
1656087699.0715823,2132220,-16.290000915527344
1656088007.902479,2133983,-16.280000686645508
1656088683.0508015,2137838,-16.290000915527344
1656089807.2266603,2144257,-16.40999984741211
1656091278.753563,2152663,-16.479999542236328
1656091550.7079995,2154223,-16.440000534057617
1656093981.6356337,2168109,-16.450000762939453
1656094208.8716183,2169420,-16.479999542236328
1656095440.85396,2176457,-16.440000534057617
1656095676.132011,2177804,-16.489999771118164
1656095968.7607982,2179478,-16.479999542236328
1656096913.8945134,2184872,-16.459999084472656
1656097395.39207,2187624,-16.450000762939453
1656098103.7047126,2191683,-16.540000915527344
1656098835.1742663,2195860,-16.549999237060547
1656099591.8863847,2200197,-16.600000381469727
1656100649.626951,2206254,-16.559999465942383
1656100849.2222672,2207395,-16.610000610351562
1656101151.2279148,2209115,-16.579999923706055
1656101374.4592025,2210389,-16.600000381469727
1656101648.5791142,2211944,-16.549999237060547
1656102098.9044733,2214518,-16.59000015258789
1656102370.301463,2216072,-16.540000915527344
1656102651.8543954,2217671,-16.540000915527344
1656105156.8221223,2231905,-16.510000228881836
1656105684.0365307,2234898,-16.5
1656106138.377998,2237499,-16.489999771118164
1656107665.6184843,2246322,-16.479999542236328
1656107903.3505445,2247701,-16.450000762939453
1656108788.3994317,2252823,-16.299999237060547
1656115555.5271363,2292050,-16.059999465942383
1656116703.3526478,2298672,-15.869999885559082
1656118133.3275273,2306909,-15.8100004196167
1656118665.6830814,2309991,-15.859999656677246
1656119519.2711518,2314935,-15.739999771118164
1656120525.534733,2320774,-15.6899995803833
1656120751.8424194,2322091,-15.710000038146973
1656121891.928937,2328687,-15.670000076293945
1656122571.5612078,2332614,-15.699999809265137
1656123407.0910223,2337439,-15.819999694824219
1656125196.9283614,2347792,-15.670000076293945
1656125381.8246694,2348868,-15.6899995803833
1656125690.7564158,2350658,-15.649999618530273
1656128157.6039762,2364995,-15.770000457763672
1656128419.8239834,2366520,-15.779999732971191
1656129007.1087043,2369952,-15.760000228881836
1656130041.1956434,2375974,-15.739999771118164
1656131460.4763236,2384170,-15.729999542236328
1656133462.8870578,2395638,-15.600000381469727
1656133647.3705785,2396687,-15.6899995803833
1656134068.8125482,2399100,-15.760000228881836
1656134576.1748877,2402011,-15.8100004196167
1656135699.2685003,2408410,-15.789999961853027
1656136235.614504,2411470,-15.760000228881836
1656136423.5948462,2412536,-15.800000190734863
1656137071.4366312,2416224,-15.670000076293945
1656137724.2219093,2419962,-15.739999771118164
1656138239.928524,2422909,-15.720000267028809
1656139344.0145776,2429213,-15.729999542236328
1656139671.9854944,2431086,-15.729999542236328
1656140820.1813369,2437645,-15.819999694824219
1656141100.220793,2439240,-15.779999732971191
1656142188.5182025,2445559,-15.779999732971191
1656142451.8995388,2447087,-15.819999694824219
1656143502.7761872,2453178,-15.729999542236328
1656143789.9650261,2454839,-15.6899995803833
